id_eleve,serie_cible,math,physique,svt,francais,histoire,aptitude_logique,niveau_motivation,centre_interet,interesse_par_informatique,moyenne_generale
NS11365,LLA,55.0,56.0,67.0,83.0,78.0,,Très élevée,Arts et culture,,67.8
NS12500,SVT,95.0,56.0,,64.0,75.0,4.0,Élevée,Santé et environnement,Oui,76.0
NS11903,SMP,88.0,77.0,77.0,60.0,46.0,4.0,Élevée,Sciences et technologie,,69.6
NS10595,SMP,82.0,96.0,78.0,54.0,65.0,4.0,Très élevée,Sciences et technologie,Oui,75.0
NS12109,LLA,63.0,51.0,58.0,,,1.0,Élevée,Arts et culture,Non,68.0
NS11296,SMP,73.0,95.0,76.0,62.0,58.0,4.0,Moyenne,Informatique,Oui,72.8
NS11821,SVT,70.0,81.0,88.0,56.0,65.0,3.0,Élevée,Sciences et technologie,Non,72.0
NS10872,SES,62.0,54.0,65.0,97.0,78.0,4.0,Moyenne,Économie et société,Non,71.2
NS12911,SES,74.0,54.0,67.0,75.77983743040092,86.06615756098091,3.0,Très élevée,Sciences et technologie,Non,71.4
NS12326,SMP,71.0,80.0,87.0,69.0,68.0,5.0,Élevée,Sciences et technologie,Oui,75.0
NS11548,SMP,85.0,75.0,65.0,67.0,60.0,,Très élevée,Informatique,Oui,70.4
NS10036,SES,54.68073761142925,35.0,65.46378483596163,74.0,70.0,2.0,Très élevée,Économie et société,,59.8
NS12526,SES,69.0,65.0,59.0,,88.0,3.0,Très élevée,Économie et société,Non,69.4
NS12143,SES,62.0,48.0,65.0,77.0,92.0,2.0,Élevée,Économie et société,Oui,68.8
NS12940,SES,45.0,74.0,,76.0,78.0,2.0,Très élevée,,Oui,64.4
NS10977,SVT,81.0,75.0,86.0,56.0,74.0,4.0,Très élevée,Santé et environnement,Non,74.4
NS11571,LLA,47.0,62.0,54.0,84.0,91.0,4.0,Très élevée,Lettres et langues,Non,67.6
NS11122,LLA,62.0,40.0,69.0,85.0,84.0,2.0,Élevée,,Non,68.0
NS12239,LLA,57.0,64.0,,86.0,73.0,3.0,Élevée,Arts et culture,Non,67.6
NS11892,LLA,61.0,58.0,62.0,85.0,78.0,3.0,Élevée,Arts et culture,Non,68.8
NS10675,SMP,64.0,82.0,69.0,71.0,60.0,4.0,Élevée,Sciences et technologie,Non,69.2
NS10728,SES,85.0,67.0,63.0,82.0,84.0,3.0,Élevée,Économie et société,Non,76.2
NS10412,LLA,57.0,56.0,62.0,89.0,74.0,1.0,Très élevée,Lettres et langues,Non,67.6
NS11516,SVT,64.0,63.0,74.0,49.28692400968464,70.51557548209102,3.0,Très élevée,Sciences et technologie,Oui,64.2
NS11649,LLA,56.0,38.0,67.0,96.0,72.0,3.0,Très élevée,Lettres et langues,Non,65.8
NS10825,SES,68.0,62.0,51.0,87.0,79.0,3.0,Très élevée,Sciences et technologie,Non,69.4
NS10616,SVT,55.0,70.0,95.0,75.0,60.0,4.0,Très élevée,Santé et environnement,Non,71.0
NS10114,SVT,63.0,68.0,73.0,71.0,46.0,4.0,,Sciences et technologie,Non,64.2
NS10417,SES,65.0,64.0,58.0,74.0,71.0,3.0,,Économie et société,Non,66.4
NS11625,SES,73.0,63.0,65.0,80.0,64.0,3.0,Très élevée,Économie et société,Oui,69.0
NS12939,SES,61.12371904958549,47.0,67.0,67.0,64.09124555640493,3.0,Très élevée,Économie et société,Non,61.2
NS10089,LLA,68.0,46.0,72.0,83.0,77.0,1.0,,Arts et culture,Non,69.2
NS12082,SMP,68.0,87.0,63.0,64.0,75.0,5.0,Élevée,Sciences et technologie,Oui,71.4
NS10753,SMP,88.0,85.0,74.0,55.0,47.0,4.0,Élevée,Sciences et technologie,Non,69.8
NS11630,SVT,70.0,77.0,86.0,63.0,68.0,3.0,Très élevée,Santé et environnement,Oui,72.8
NS10011,LLA,58.0,73.0,68.0,85.0,73.0,3.0,Élevée,Arts et culture,Non,71.4
NS12444,SMP,78.0,84.0,85.0,73.0,68.0,3.0,Élevée,Sciences et technologie,Oui,77.6
NS10284,LLA,74.0,49.0,51.0,77.0,,,Très élevée,,Non,66.4
NS11066,SVT,79.0,69.0,79.0,74.0,50.0,4.0,Très élevée,Santé et environnement,Oui,70.2
NS11191,SVT,68.0,63.0,93.0,82.0,69.0,4.0,Très élevée,Sciences et technologie,Oui,75.0
NS11440,SMP,78.0,100.0,64.0,57.0,74.0,4.0,Très élevée,Sciences et technologie,Oui,74.6
NS12801,SVT,66.0,60.0,78.0,62.0,44.0,4.0,Très élevée,Sciences et technologie,Oui,62.0
NS12800,SES,74.0,67.0,66.0,73.0,84.0,2.0,Moyenne,Économie et société,Non,72.8
NS12710,SMP,75.0,81.0,80.0,67.0,61.0,5.0,Très élevée,Informatique,Oui,72.8
NS11568,SES,76.0,48.0,47.0,71.0,100.0,3.0,Très élevée,Sciences et technologie,Oui,68.4
NS12427,SES,77.0,64.0,56.0,50.0,82.0,3.0,Très élevée,Sciences et technologie,Non,65.8
NS12577,SES,63.0,76.0,59.0,67.0,72.0,3.0,Élevée,Économie et société,Non,67.4
NS11687,LLA,70.0,66.0,60.0,79.0,74.0,1.0,Très élevée,Lettres et langues,Non,69.8
NS10851,LLA,53.0,65.0,70.0,80.0,77.0,2.0,Très élevée,Lettres et langues,Non,69.0
NS12207,SVT,76.0,70.0,100.0,79.0,80.0,3.0,Très élevée,Santé et environnement,Oui,81.0
NS10895,LLA,55.0,50.0,65.0,91.0,67.0,3.0,Élevée,Arts et culture,Non,65.6
NS10496,SES,69.0,70.0,61.0,83.0,93.0,2.0,Élevée,Sciences et technologie,Non,75.2
NS12305,SMP,81.0,86.0,59.0,51.0,44.0,5.0,Élevée,Sciences et technologie,Oui,64.2
NS11782,SVT,65.0,56.0,84.0,65.0,65.0,3.0,Moyenne,Sciences et technologie,Non,67.0
NS10335,SVT,65.0,84.0,85.0,70.0,56.0,2.0,Très élevée,Santé et environnement,Non,72.0
NS10515,LLA,56.0,42.0,62.0,100.0,76.0,2.0,Très élevée,Arts et culture,Non,67.2
NS11348,SMP,87.0,67.0,65.0,60.0,62.0,5.0,Élevée,Sciences et technologie,Oui,68.2
NS11015,SES,70.0,48.0,58.26253334095144,78.0,99.14960654545516,3.0,Très élevée,Économie et société,Oui,70.7
NS12808,LLA,56.0,52.0,52.0,90.0,89.0,4.0,Élevée,Arts et culture,Non,67.8
NS12803,SMP,94.0,83.0,60.0,52.0,75.0,5.0,Élevée,Sciences et technologie,Oui,72.8
NS11781,SVT,63.0,62.0,93.0,68.0,60.0,4.0,Très élevée,,Oui,69.2
NS11785,LLA,53.0,60.0,63.0,76.0,81.0,3.0,Élevée,Lettres et langues,Non,66.6
NS12070,SMP,80.0,,58.0,56.0,48.0,4.0,Élevée,Sciences et technologie,Non,64.2
NS10356,SVT,,73.0,83.0,64.0,74.0,4.0,Élevée,Santé et environnement,Oui,71.6
NS12852,SVT,64.0,47.0,72.0,75.0,62.0,4.0,Élevée,Santé et environnement,Oui,64.0
NS11312,SES,52.0,53.0,57.0,83.0,86.0,4.0,Très élevée,Sciences et technologie,Oui,66.2
NS11635,SVT,68.0,64.0,74.0,67.0,68.0,3.0,Très élevée,Sciences et technologie,Oui,68.2
NS10550,LLA,73.0,52.0,43.0,78.0,54.0,3.0,Très élevée,Arts et culture,Oui,60.0
NS12388,SES,67.0,50.0,53.0,69.0,,3.0,Très élevée,Économie et société,Non,65.6
NS12479,SVT,65.0,78.0,72.0,77.0,73.0,3.0,Élevée,Santé et environnement,Non,73.0
NS12521,SVT,69.0,92.0,78.0,77.0,47.0,4.0,Très élevée,Santé et environnement,Oui,72.6
NS12265,SVT,77.0,69.0,96.0,54.0,77.0,3.0,Très élevée,Santé et environnement,Non,74.6
NS11227,SMP,72.0,100.0,56.0,68.0,65.0,4.0,Moyenne,Informatique,Oui,72.2
NS12822,LLA,51.0,48.0,64.0,86.0,88.0,2.0,Très élevée,Arts et culture,Non,67.4
NS10957,LLA,53.0,52.0,70.0,98.0,87.0,2.0,Élevée,Lettres et langues,Non,72.0
NS11773,SMP,73.0,81.0,64.0,52.49254955750468,58.2895154957138,3.0,Moyenne,Sciences et technologie,Oui,65.8
NS12141,SMP,74.0,86.0,66.0,74.0,64.0,4.0,Élevée,Sciences et technologie,Oui,72.8
NS11008,LLA,45.0,59.0,61.0,86.0,70.0,2.0,Très élevée,Lettres et langues,Oui,64.2
NS11092,SVT,70.0,75.0,84.0,68.0,55.0,3.0,Moyenne,Sciences et technologie,Non,70.4
NS12674,SVT,61.0,70.0,85.0,84.0,74.0,3.0,Très élevée,Santé et environnement,Oui,74.8
NS10996,LLA,57.0,43.0,44.0,83.0,80.0,2.0,Élevée,Lettres et langues,Non,61.4
NS11679,SVT,56.0,60.0,95.0,61.0,59.0,4.0,Très élevée,Santé et environnement,Non,66.2
NS10153,SMP,70.0,84.0,65.0,61.0,54.0,5.0,Élevée,Sciences et technologie,Non,66.8
NS12782,SES,56.0,55.0,56.0,77.0,67.0,3.0,Très élevée,Sciences et technologie,Non,62.2
NS10580,SES,58.0,54.0,59.0,78.0,,4.0,Élevée,Économie et société,Oui,68.8
NS11470,SES,75.0,58.0,60.0,84.0,88.0,3.0,Moyenne,Sciences et technologie,Non,73.0
NS10703,SVT,59.0,64.0,89.0,82.0,70.0,3.0,Élevée,Santé et environnement,Oui,72.8
NS11212,SES,50.0,41.56983153620785,53.0,61.79623828409397,88.0,4.0,Élevée,Économie et société,Oui,58.9
NS10896,LLA,72.0,51.0,67.0,94.0,75.0,2.0,Très élevée,Arts et culture,Non,71.8
NS10487,SVT,84.0,68.0,86.0,70.0,66.0,3.0,Très élevée,Santé et environnement,Non,74.8
NS10559,SVT,79.0,54.0,96.0,65.0,81.0,4.0,Très élevée,Sciences et technologie,Oui,75.0
NS11141,LLA,43.0,56.0,,92.0,61.0,2.0,Élevée,Arts et culture,Oui,61.6
NS11119,SES,58.0,22.0,66.0,84.0,87.0,4.0,Élevée,Économie et société,Non,63.4
NS10512,LLA,50.0,48.0,61.0,91.0,69.0,,Très élevée,Arts et culture,Oui,63.8
NS10633,SES,89.0,,,87.0,79.0,4.0,Élevée,Économie et société,Non,75.8
NS12584,SVT,57.0,80.0,68.0,75.0,62.0,4.0,Faible,Sciences et technologie,Oui,68.4
NS11664,SVT,,89.0,97.0,70.42516843522246,67.0,3.0,Très élevée,Sciences et technologie,Oui,80.2
NS11012,SVT,71.0,68.0,90.0,58.0,70.0,4.0,Moyenne,Sciences et technologie,Non,71.4
NS11931,SVT,80.0,60.0,89.0,74.0,54.0,4.0,Très élevée,Santé et environnement,Non,71.4
NS11150,SVT,75.95120677034443,61.0,93.0,67.92001192102866,60.0,3.0,Très élevée,Sciences et technologie,Non,71.6
NS12805,SMP,72.0,100.0,81.0,86.0,69.0,3.0,Élevée,Informatique,Oui,81.6
NS10116,SMP,93.0,72.0,,61.0,,4.0,Élevée,Informatique,Oui,73.8
NS10740,LLA,53.0,66.0,66.0,77.0,95.0,4.0,Élevée,Lettres et langues,Non,71.4
NS12763,SMP,85.0,68.0,58.0,74.0,56.0,5.0,Très élevée,Informatique,Oui,68.2
NS11974,LLA,52.0,56.0,52.0,77.0,83.0,,Très élevée,Lettres et langues,Non,64.0
NS11081,SVT,82.0,76.0,70.0,76.0,63.0,3.0,Très élevée,Santé et environnement,Oui,73.4
NS11810,LLA,68.0,42.0,62.0,100.0,80.0,3.0,Très élevée,Lettres et langues,Oui,70.4
NS10830,LLA,69.58830861598646,54.0,63.0,67.0,80.40481199406469,2.0,Élevée,Arts et culture,Oui,66.8
NS10119,SVT,68.0,80.0,62.0,81.0,67.0,,Très élevée,Sciences et technologie,Oui,71.6
NS10656,LLA,49.0,50.0,53.0,83.0,84.0,3.0,Élevée,Lettres et langues,Non,63.8
NS12732,LLA,75.0,37.0,56.0,81.0,82.0,2.0,Élevée,Lettres et langues,Oui,66.2
NS12692,SMP,77.0,93.0,72.0,60.0,60.0,5.0,Très élevée,Sciences et technologie,Oui,72.4
NS12932,LLA,61.0,57.0,47.0,96.0,67.0,3.0,Élevée,Lettres et langues,Non,65.6
NS10635,LLA,67.0,48.0,42.0,97.0,68.0,2.0,Très élevée,Lettres et langues,Non,64.4
NS10369,SMP,74.0,,74.0,,72.0,4.0,Très élevée,Sciences et technologie,Oui,74.2
NS10268,LLA,47.0,57.0,60.0,70.0,58.0,2.0,Très élevée,Lettres et langues,Oui,58.4
NS10046,SES,56.0,54.0,49.851235726904,69.0,100.0,4.0,Élevée,Sciences et technologie,Oui,65.8
NS10991,LLA,51.0,39.0,64.0,89.0,72.0,2.0,Très élevée,Lettres et langues,Non,63.0
NS10876,SMP,80.0,86.0,,67.0,75.0,3.0,Très élevée,Informatique,Non,74.0
NS10773,SVT,86.0,84.0,85.0,86.0,47.0,3.0,Élevée,Sciences et technologie,Non,77.6
NS11219,SVT,74.0,59.0,68.0,70.0,61.0,3.0,Très élevée,Sciences et technologie,Oui,66.4
NS11126,SVT,,61.0,81.0,87.0,53.0,2.0,Très élevée,Santé et environnement,Non,74.0
NS10004,SVT,78.0,64.0,79.0,62.0,79.0,2.0,Élevée,Sciences et technologie,Non,72.4
NS11595,SES,75.0,52.0,,77.0,85.0,3.0,Élevée,Sciences et technologie,Oui,72.2
NS12311,SES,56.0,57.0,69.0,,82.0,3.0,,Sciences et technologie,Non,66.6
NS12491,SMP,95.0,69.0,73.0,76.0,63.0,4.0,Moyenne,Sciences et technologie,Oui,75.2
NS11077,SMP,74.0,74.0,76.0,64.0,58.0,5.0,Élevée,Informatique,Oui,69.2
NS10837,SMP,97.53984316396034,79.0,70.0,,64.9199606420005,5.0,Très élevée,Sciences et technologie,Oui,76.5
NS10681,SVT,69.31370382684811,79.0,84.0,63.0,56.863296377982095,3.0,Élevée,,Non,70.4
NS11715,LLA,48.0,41.0,51.0,82.0,72.0,4.0,Très élevée,Lettres et langues,Non,58.8
NS12352,SVT,60.0,72.0,77.0,59.0,55.0,3.0,Élevée,Santé et environnement,Non,64.6
NS12361,LLA,54.0,48.0,47.0,95.0,80.0,4.0,Très élevée,Arts et culture,Non,64.8
NS12197,SES,57.0,60.0,62.0,88.0,68.0,,Élevée,Économie et société,Non,67.0
NS11148,SVT,72.0,69.0,72.0,84.0,65.0,2.0,Moyenne,Santé et environnement,Oui,72.4
NS10574,SVT,66.0,61.0,80.0,76.0,,3.0,Très élevée,Sciences et technologie,Non,69.0
NS10050,SES,67.0,65.0,51.0,81.0,77.0,3.0,Élevée,Économie et société,Non,68.2
NS10853,SVT,64.0,77.0,90.0,71.0,69.0,3.0,Élevée,Santé et environnement,Non,74.2
NS11982,SVT,65.0,71.0,83.0,81.0,,4.0,Très élevée,Sciences et technologie,Oui,75.8
NS11823,SVT,79.0,70.0,89.0,59.0,,3.0,Très élevée,Santé et environnement,Non,67.8
NS10833,SMP,80.0,83.0,73.0,72.0,55.0,4.0,Élevée,Sciences et technologie,Oui,72.6
NS11115,SVT,61.0,62.0,83.0,94.0,61.0,5.0,Élevée,Santé et environnement,Non,72.2
NS11166,SVT,66.0,75.0,84.0,58.0,56.0,2.0,Élevée,Santé et environnement,Oui,67.8
NS12518,SVT,64.0,63.0,75.0,78.0,68.0,4.0,Élevée,Santé et environnement,Non,69.6
NS11906,SVT,59.0,69.0,81.0,,81.0,4.0,Très élevée,Santé et environnement,Oui,69.4
NS10971,LLA,71.0,34.0,,80.0,85.0,3.0,Élevée,Lettres et langues,Oui,67.6
NS10399,SES,74.0,,78.0,57.0,73.0,3.0,Élevée,Sciences et technologie,Oui,68.0
NS12559,SES,68.0,66.0,61.0,84.0,79.0,3.0,Très élevée,Économie et société,Oui,71.6
NS12368,SES,61.0,50.0,51.0,90.0,73.0,3.0,Très élevée,Économie et société,Oui,65.0
NS10019,SMP,87.0,77.0,56.0,61.0,59.0,4.0,Élevée,Sciences et technologie,Oui,68.0
NS10684,SES,64.0,56.0,,69.0,75.0,2.0,Très élevée,Économie et société,Oui,65.0
NS10035,LLA,71.0,67.0,48.0,75.0,95.0,3.0,Élevée,Arts et culture,Non,71.2
NS12829,SVT,78.0,58.0,88.0,65.0,58.0,4.0,Moyenne,Santé et environnement,Non,69.4
NS10524,SVT,54.0,62.0,87.0,50.0,74.0,5.0,Très élevée,Santé et environnement,Non,65.4
NS12455,LLA,64.0,44.0,62.0,99.0,81.0,3.0,Très élevée,Arts et culture,Non,70.0
NS10920,SVT,67.0,62.0,75.0,61.0,66.0,4.0,Très élevée,Santé et environnement,Oui,66.2
NS11841,SVT,66.0,70.0,,71.0,72.0,3.0,Élevée,Santé et environnement,Oui,70.4
NS11890,SES,67.0,69.0,54.0,,75.0,3.0,Très élevée,Sciences et technologie,Oui,70.2
NS10537,SMP,78.0,82.0,67.0,75.0,57.0,4.0,Très élevée,Informatique,Non,71.8
NS11705,SVT,72.0,89.0,95.0,70.0,68.0,3.0,Élevée,Santé et environnement,Non,78.8
NS12931,SMP,69.0,95.0,68.0,62.0,75.0,4.0,,Sciences et technologie,Non,73.8
NS10245,SMP,69.0,63.0,57.0,59.0,60.0,5.0,,Sciences et technologie,Non,61.6
NS10784,SVT,75.0,58.0,78.0,57.0,59.0,3.0,Élevée,Santé et environnement,Oui,65.4
NS11409,SVT,63.0,82.0,80.0,70.0,62.0,4.0,Élevée,Santé et environnement,Non,71.4
NS12537,LLA,56.0,47.0,40.0,74.0,69.0,3.0,Très élevée,Lettres et langues,Non,57.2
NS10154,SES,61.0,84.0,49.0,68.0,58.0,3.0,Élevée,Sciences et technologie,Non,64.0
NS11686,LLA,78.0,49.0,55.0,79.0,73.0,3.0,Élevée,Lettres et langues,Non,66.8
NS10625,SES,63.0,57.0,71.0,,83.0,3.0,Élevée,Économie et société,Oui,67.4
NS12876,SVT,77.0,94.1758392051872,96.0,57.13281835843194,63.0,3.0,Très élevée,Santé et environnement,Oui,77.5
NS11346,SVT,78.0,88.0,84.0,,54.0,2.0,Élevée,,Oui,75.8
NS10569,LLA,59.0,52.0,49.34677355669064,85.0,79.52780498307277,3.0,Élevée,Lettres et langues,Oui,65.0
NS12933,SVT,74.0,59.0,73.0,,52.0,4.0,Très élevée,Santé et environnement,,62.4
NS11758,SMP,91.0,74.0,49.0,82.0,54.0,4.0,Élevée,Informatique,Oui,70.0
NS11816,SMP,79.0,97.0,72.0,62.0,71.0,4.0,Très élevée,Sciences et technologie,Oui,76.2
NS12065,SMP,68.0,73.0,52.0,65.0,68.0,4.0,Élevée,Informatique,Oui,65.2
NS10127,LLA,67.0,34.0,48.0,87.0,78.0,4.0,Moyenne,,Non,62.8
NS12977,SMP,81.0,82.0,64.0,77.0,69.0,,Élevée,Sciences et technologie,Oui,74.6
NS12006,SVT,81.0,77.0,78.0,86.0,61.0,4.0,Moyenne,Santé et environnement,Oui,76.6
NS10980,LLA,79.0,32.0,57.0,83.0,79.0,3.0,Très élevée,Arts et culture,Non,66.0
NS12974,SES,79.0,60.0,78.0,76.0,79.0,3.0,Très élevée,Économie et société,,74.4
NS10190,SMP,85.0,82.0,63.0,59.0,52.0,3.0,Moyenne,Sciences et technologie,Oui,68.2
NS11139,SVT,75.0,68.0,84.0,68.0,43.0,3.0,Élevée,Sciences et technologie,Non,67.6
NS10992,LLA,56.0,53.0,76.0,77.0,77.0,2.0,Très élevée,Lettres et langues,Non,67.8
NS10699,SES,69.9138278800171,55.0,58.0,71.0,94.1240787316201,3.0,Très élevée,Économie et société,Oui,69.6
NS10606,LLA,,51.0,72.0,100.0,65.0,2.0,Très élevée,Arts et culture,Non,70.8
NS10180,SES,68.0,62.0,54.0,62.0,73.0,2.0,Élevée,Économie et société,Non,63.8
NS10301,SVT,73.0,76.0,93.0,68.0,69.0,2.0,Très élevée,Sciences et technologie,Oui,75.8
NS12544,SES,68.0,61.0,51.0,76.0,93.0,3.0,Très élevée,Sciences et technologie,Non,69.8
NS12775,SES,54.0,48.0,70.0,72.0,77.0,2.0,Élevée,Sciences et technologie,Oui,64.2
NS11060,LLA,52.0,55.0,59.0,88.0,77.0,3.0,,Arts et culture,Oui,66.2
NS12819,SES,66.0,65.0,54.0,76.0,81.0,4.0,Élevée,Économie et société,Non,68.4
NS12878,SMP,83.0,73.0,66.0,59.0,75.0,4.0,Très élevée,Sciences et technologie,Non,71.2
NS12565,SVT,78.1525334020408,56.41647071240187,84.0,83.0,55.0,3.0,Très élevée,Sciences et technologie,Non,71.3
NS11069,SES,83.0,47.0,60.0,84.0,70.0,2.0,Très élevée,Sciences et technologie,Oui,68.8
NS12524,LLA,65.0,49.0,58.0,77.0,73.0,3.0,Élevée,Lettres et langues,Non,64.4
NS12205,SVT,49.0,78.0,79.0,77.0,72.0,4.0,Élevée,Santé et environnement,Oui,71.0
NS11243,SVT,56.0,74.0,76.0,80.0,79.0,4.0,Élevée,Santé et environnement,Non,73.0
NS10016,SVT,88.0,75.0,88.0,78.0,53.0,3.0,Élevée,Santé et environnement,Oui,76.4
NS12980,SMP,93.0,82.0,60.0,65.0,56.0,4.0,Élevée,Sciences et technologie,Oui,71.2
NS10546,SMP,86.0,71.0,71.0,67.0,60.0,4.0,Très élevée,Sciences et technologie,Non,71.0
NS10658,LLA,58.0,43.0,42.0,81.0,87.0,1.0,Très élevée,Lettres et langues,Non,62.2
NS12704,SMP,83.0,86.0,57.0,73.0,69.0,5.0,Élevée,Sciences et technologie,Oui,73.6
NS12735,SMP,80.0,65.0,66.0,76.0,54.0,4.0,,Sciences et technologie,Non,68.2
NS11504,LLA,53.0,44.0,53.0,79.0,89.0,2.0,Très élevée,Arts et culture,Non,63.6
NS10959,SMP,71.0,77.0,47.0,66.0,60.0,5.0,Très élevée,Informatique,Oui,64.2
NS12331,SES,87.0,58.0,62.0,82.0,87.0,3.0,Très élevée,Économie et société,Non,75.2
NS10797,LLA,59.0,44.78170518399522,,84.0,93.72532844658556,3.0,Très élevée,Arts et culture,,68.3
NS10225,SVT,64.43673439960841,65.0,96.0,60.60857015733932,68.0,4.0,Élevée,Santé et environnement,Non,70.8
NS12074,LLA,64.0,58.0,63.0,70.0,79.0,3.0,Moyenne,Arts et culture,,66.8
NS11799,LLA,66.0,31.0,50.0,90.0,78.0,2.0,,Lettres et langues,Non,63.0
NS12485,SMP,72.0,81.0,73.51004449706195,75.112428293507,62.0,,Très élevée,Sciences et technologie,,72.7
NS12962,SMP,75.0,90.0,66.0,74.0,55.0,4.0,Très élevée,Sciences et technologie,Oui,72.0
NS12277,LLA,57.0,68.0,67.0,71.0,,2.0,Très élevée,Lettres et langues,Oui,67.6
NS12085,SES,56.0,57.0,44.0,43.0,65.0,4.0,Très élevée,Économie et société,Non,53.0
NS11693,SMP,88.0,78.0,74.0,59.0,58.0,4.0,Moyenne,Sciences et technologie,Oui,71.4
NS11045,SVT,66.0,87.0,76.0,56.0,69.0,,Élevée,Santé et environnement,Non,70.8
NS10469,SVT,56.0,68.0,78.0,62.0,65.0,3.0,Très élevée,Santé et environnement,,65.8
NS10954,SVT,65.0,50.0,86.0,74.0,60.0,4.0,Élevée,Sciences et technologie,Oui,67.0
NS12976,SES,50.0,54.0,64.0,83.0,83.0,4.0,Très élevée,Économie et société,Oui,66.8
NS10639,SVT,61.0,70.0,84.0,75.0,78.0,3.0,Élevée,Sciences et technologie,Non,73.6
NS12778,SVT,79.0,64.0,82.0,63.0,55.0,4.0,Élevée,Santé et environnement,Non,68.6
NS11218,LLA,48.0,56.0,65.0,83.0,79.0,3.0,Très élevée,Arts et culture,Non,66.2
NS11158,SMP,79.0,78.0,80.0,63.0,58.0,5.0,Très élevée,Sciences et technologie,Oui,71.6
NS11415,SMP,100.0,94.0,75.0,58.0,56.0,,Élevée,Sciences et technologie,Non,76.6
NS12713,SMP,76.0,60.0,58.0,66.0,57.0,4.0,Moyenne,Sciences et technologie,Non,63.4
NS11527,SES,73.0,73.0,59.0,73.0,88.0,3.0,Très élevée,Sciences et technologie,Oui,73.2
NS12921,SMP,83.17026519682017,57.11601984952736,77.0,53.0,67.0,3.0,Très élevée,Sciences et technologie,Non,67.5
NS11300,LLA,55.0,34.0,72.0,90.0,81.0,2.0,Très élevée,Lettres et langues,Non,66.4
NS12866,SES,66.0,65.0,52.0,66.0,100.0,4.0,Élevée,Économie et société,Non,69.8
NS11603,LLA,68.0,39.0,60.0,100.0,,2.0,Très élevée,Lettres et langues,Non,68.6
NS10160,SES,54.0,59.0,53.0,90.0,65.0,5.0,Très élevée,Sciences et technologie,Oui,64.2
NS11704,LLA,61.0,69.0,53.0,69.0,88.0,3.0,Moyenne,Lettres et langues,Non,68.0
NS10956,SES,70.0,46.0,59.86429931174658,81.0,78.84290917084134,4.0,Élevée,Économie et société,Oui,67.1
NS12915,SVT,72.0,70.0,80.0,64.0,65.0,3.0,Élevée,Santé et environnement,Non,70.2
NS10877,LLA,70.0,64.0,51.0,90.0,70.0,2.0,Très élevée,Lettres et langues,Non,69.0
NS11919,SVT,74.0,73.0,81.0,77.0,49.0,3.0,Élevée,Santé et environnement,Oui,70.8
NS11884,SMP,80.0,82.0,71.0,64.0,66.0,4.0,Moyenne,,Oui,72.6
NS12200,SMP,74.0,87.0,65.0,52.0,71.0,5.0,Élevée,Sciences et technologie,Oui,69.8
NS10098,SMP,90.0,96.0,66.0,76.0,55.0,3.0,Élevée,Sciences et technologie,Oui,76.6
NS12827,SES,59.0,56.0,57.0,62.0,80.0,3.0,Très élevée,Économie et société,,62.8
NS12557,LLA,49.0,48.0,57.0,78.0,86.0,3.0,Très élevée,Lettres et langues,Oui,63.6
NS10253,LLA,65.0,43.0,58.0,99.0,90.0,2.0,Moyenne,Arts et culture,Non,71.0
NS10103,SVT,61.0,75.0,90.0,64.0,65.0,4.0,Très élevée,Santé et environnement,Non,71.0
NS11445,SES,71.0,49.0,47.0,75.0,78.0,3.0,Moyenne,Économie et société,Non,64.0
NS11443,LLA,61.0,54.0,,96.0,75.0,2.0,Très élevée,Lettres et langues,Non,68.2
NS11648,SVT,72.0,63.0,79.0,79.0,82.0,4.0,Très élevée,Santé et environnement,Oui,75.0
NS10586,SMP,70.0,91.0,63.0,69.0,,3.0,Élevée,Informatique,Oui,71.0
NS10627,LLA,53.0,60.0,42.0,76.0,,3.0,Très élevée,Arts et culture,Oui,62.2
NS11696,LLA,46.0,46.0,54.0,82.0,73.0,2.0,Élevée,Lettres et langues,Non,60.2
NS12101,SES,63.0,53.0,59.0,66.0,74.0,3.0,Très élevée,Économie et société,Non,63.0
NS12199,LLA,53.0,61.0,57.0,81.0,77.0,3.0,Très élevée,Lettres et langues,Non,65.8
NS10403,SMP,87.0,72.0,66.0,82.0,72.0,5.0,Élevée,Sciences et technologie,Oui,75.8
NS11154,SES,72.0,46.0,80.0,71.0,92.0,2.0,Très élevée,Économie et société,Oui,72.2
NS12255,SVT,61.0,78.0,91.0,78.0,78.0,2.0,Très élevée,,Oui,77.2
NS11682,LLA,53.0,50.0,51.0,97.58562565236056,74.34639983371656,2.0,Élevée,,Non,65.2
NS12056,SES,70.0,60.0,81.0,91.0,90.0,4.0,Très élevée,Économie et société,Oui,78.4
NS12844,SES,56.0,55.0,70.0,75.0,63.0,4.0,Moyenne,Économie et société,Oui,63.8
NS10452,SMP,82.0,80.0,70.0,60.0,87.0,3.0,Très élevée,Sciences et technologie,Oui,75.8
NS12301,LLA,57.0,47.0,52.0,77.0,77.0,2.0,Très élevée,Arts et culture,Oui,62.0
NS11327,LLA,51.0,45.0,58.0,73.0,78.0,3.0,Élevée,Arts et culture,Oui,61.0
NS12049,LLA,62.0,63.0,50.0,90.0,76.0,3.0,Élevée,Arts et culture,Non,68.2
NS10880,SVT,69.0,59.0,80.0,86.0,56.0,3.0,Très élevée,Sciences et technologie,Oui,70.0
NS12918,SVT,88.00221908979634,71.681442748972,92.0,84.0,68.0,3.0,Très élevée,Santé et environnement,Non,80.7
